order_item_id,order_id,menu_id,quantity,item_price,item_total
13216015,5874689,111,5,3.49,17.45
13149395,5845003,111,5,3.49,17.45
24503483,10890029,111,5,5.99,29.95
25251118,11221838,111,5,5.99,29.95
27134773,12058682,111,3,5.99,17.97
24006888,10669419,111,3,5.99,17.97
6628802,2947959,111,1,3.49,3.49
11191774,4976374,111,1,3.49,3.49
4139168,1841254,111,1,3.49,3.49
17935704,7972017,111,1,3.49,3.49
4318533,1920825,111,1,3.49,3.49
10980618,4882733,111,1,3.49,3.49
19993476,8886905,111,1,3.49,3.49
1875306,834534,111,1,3.49,3.49
4346051,1932989,111,1,3.49,3.49
8963391,3985031,111,1,3.49,3.49
4494418,1999010,111,1,3.49,3.49
4397914,1956017,111,1,3.49,3.49
8720121,3876629,111,1,3.49,3.49
15601943,6934761,111,1,3.49,3.49
20128545,8946958,111,1,3.49,3.49
13364340,5940579,111,1,3.49,3.49
22489533,9995593,111,1,3.49,3.49
11108421,4939602,111,2,3.49,6.98
20189907,8974164,111,2,3.49,6.98
13268294,5897925,111,4,3.49,13.96
8641544,3841567,111,4,3.49,13.96
24278981,10790303,111,1,5.99,5.99
25313063,11249300,111,1,5.99,5.99
26349168,11709169,111,1,5.99,5.99
23414104,10406089,111,1,5.99,5.99
26476864,11766110,111,1,5.99,5.99
25382641,11280131,111,1,5.99,5.99
22678103,10079167,111,1,5.99,5.99
26286456,11681329,111,1,5.99,5.99
30420029,13518315,111,1,5.99,5.99
30347994,13486361,111,1,5.99,5.99
28103647,12488800,111,1,5.99,5.99
27356524,12157137,111,1,5.99,5.99
28480396,12656119,111,1,5.99,5.99
24216432,10762597,111,1,5.99,5.99
24071702,10698343,111,1,5.99,5.99
29962141,13314523,111,1,5.99,5.99
27454618,12200581,111,1,5.99,5.99
29332258,13034570,111,1,5.99,5.99
25656290,11401487,111,1,5.99,5.99
24205681,10757861,111,1,5.99,5.99
28226218,12543157,111,1,5.99,5.99
29956759,13312102,111,1,5.99,5.99
22741202,10107123,111,1,5.99,5.99
30012454,13336885,111,1,5.99,5.99
25813235,11471276,111,1,5.99,5.99
28890245,12838439,111,1,5.99,5.99
29117214,12939192,111,1,5.99,5.99
26275013,11676336,111,1,5.99,5.99
26002929,11555313,111,1,5.99,5.99
26693283,11862152,111,1,5.99,5.99
25259537,11225616,111,1,5.99,5.99
29933094,13301621,111,1,5.99,5.99
26874771,11942965,111,1,5.99,5.99
23187293,10305173,111,1,5.99,5.99
29430360,13078130,111,2,5.99,11.98
29400222,13064876,111,2,5.99,11.98
23183091,10303300,111,4,5.99,23.96
23785434,10571179,111,4,5.99,23.96
13355326,5936601,112,5,3.49,17.45
13216014,5874689,112,5,3.49,17.45
22328256,9924179,112,5,3.49,17.45
27713979,12315687,112,5,3.99,19.95
28215131,12538269,112,3,3.99,11.97
13468472,5986705,112,1,3.49,3.49
8963056,3984883,112,1,3.49,3.49
17804009,7913387,112,1,3.49,3.49
13427029,5968406,112,1,3.49,3.49
2210984,983934,112,1,3.49,3.49
8939400,3974290,112,1,3.49,3.49
10898572,4846204,112,1,3.49,3.49
4138846,1841116,112,1,3.49,3.49
4174886,1857124,112,1,3.49,3.49
8775115,3901169,112,1,3.49,3.49
8612326,3828489,112,1,3.49,3.49
19867987,8830951,112,1,3.49,3.49
23000958,10222312,112,1,3.99,3.99
28286861,12570142,112,1,3.99,3.99
28026492,12454505,112,1,3.99,3.99
28895843,12840930,112,1,3.99,3.99
23128145,10278759,112,1,3.99,3.99
30114502,13382428,112,1,3.99,3.99
25704226,11422844,112,1,3.99,3.99
27508903,12224839,112,1,3.99,3.99
24630018,10946438,112,1,3.99,3.99
28447632,12641619,112,1,3.99,3.99
26009790,11558374,112,1,3.99,3.99
27824281,12364856,112,1,3.99,3.99
29798150,13241644,112,1,3.99,3.99
24320998,10809052,112,1,3.99,3.99
23878598,10612356,112,1,3.99,3.99
27305510,12134445,112,1,3.99,3.99
29666588,13183196,112,1,3.99,3.99
29362713,13048162,112,1,3.99,3.99
24534894,10904217,112,1,3.99,3.99
25908090,11513367,112,1,3.99,3.99
29933313,13301717,112,1,3.99,3.99
24193940,10752749,112,1,3.99,3.99
29979517,13322217,112,1,3.99,3.99
29015816,12894025,112,1,3.99,3.99
29317409,13028101,112,1,3.99,3.99
26009791,11558374,112,1,3.99,3.99
28252205,12554799,112,1,3.99,3.99
1978911,880473,112,2,3.49,6.98
15612712,6939518,112,2,3.49,6.98
4237341,1884858,112,2,3.49,6.98
29056170,12911927,112,2,3.99,7.98
22939195,10194935,112,2,3.99,7.98
28456241,12645404,112,2,3.99,7.98
24433297,10858775,112,4,3.99,15.96
28997200,12885695,112,4,3.99,15.96
17833805,7926770,113,5,3.99,19.95
11101485,4936544,113,3,3.99,11.97
28619193,12717943,113,3,4.99,14.97
25820519,11474500,113,3,4.99,14.97
15387386,6839362,113,1,3.99,3.99
6450925,2868951,113,1,3.99,3.99
17775331,7900753,113,1,3.99,3.99
4480057,1992530,113,1,3.99,3.99
4146274,1844425,113,1,3.99,3.99
8911136,3961729,113,1,3.99,3.99
6416237,2853606,113,1,3.99,3.99
22370161,9942625,113,2,3.99,7.98
15699598,6978222,113,4,3.99,15.96
23532663,10458725,113,1,4.99,4.99
27546063,12241242,113,1,4.99,4.99
23893946,10619187,113,1,4.99,4.99
24432742,10858522,113,1,4.99,4.99
23841041,10595722,113,1,4.99,4.99
27565434,12249815,113,1,4.99,4.99
25640362,11394438,113,1,4.99,4.99
24874893,11055133,113,1,4.99,4.99
28735221,12769699,113,1,4.99,4.99
22840431,10151138,113,1,4.99,4.99
24559889,10915308,113,1,4.99,4.99
28862490,12826105,113,1,4.99,4.99
29071389,12918676,113,1,4.99,4.99
22590062,10040091,113,1,4.99,4.99
28377939,12610690,113,1,4.99,4.99
23541770,10462876,113,1,4.99,4.99
26546847,11797221,113,1,4.99,4.99
28023202,12453000,113,1,4.99,4.99
25177098,11189177,113,1,4.99,4.99
23408752,10403655,113,1,4.99,4.99
24224075,10766020,113,1,4.99,4.99
25590702,11372466,113,2,4.99,9.98
28928962,12855496,113,4,4.99,19.96
8763802,3896108,114,5,4.49,22.45
20092765,8931067,114,5,4.49,22.45
25179644,11190326,114,3,5.99,17.97
29402299,13065775,114,3,5.99,17.97
10928551,4859469,114,1,4.49,4.49
17785012,7905040,114,1,4.49,4.49
13455631,5981057,114,1,4.49,4.49
4479743,1992394,114,1,4.49,4.49
22376338,9945396,114,1,4.49,4.49
13400983,5956837,114,1,4.49,4.49
6537454,2907412,114,1,4.49,4.49
20155053,8958751,114,1,4.49,4.49
15417543,6852788,114,1,4.49,4.49
22282427,9903834,114,1,4.49,4.49
8888883,3951774,114,1,4.49,4.49
8799530,3911999,114,1,4.49,4.49
13353586,5935829,114,1,4.49,4.49
26765341,11894180,114,1,5.99,5.99
23091066,10262106,114,1,5.99,5.99
25754791,11445354,114,1,5.99,5.99
29868695,13273066,114,1,5.99,5.99
25989167,11549170,114,1,5.99,5.99
29127596,12943889,114,1,5.99,5.99
26265955,11672258,114,1,5.99,5.99
23275247,10344350,114,1,5.99,5.99
25301401,11244178,114,1,5.99,5.99
25917570,11517556,114,1,5.99,5.99
26265954,11672258,114,1,5.99,5.99
25443027,11307083,114,1,5.99,5.99
23639839,10506410,114,1,5.99,5.99
23083352,10258698,114,1,5.99,5.99
24974035,11098889,114,1,5.99,5.99
30440600,13527463,114,1,5.99,5.99
26268936,11673596,114,1,5.99,5.99
25348132,11264817,114,1,5.99,5.99
23399550,10399526,114,1,5.99,5.99
23505820,10446841,114,1,5.99,5.99
24224073,10766020,114,1,5.99,5.99
24548227,10910077,114,1,5.99,5.99
24888812,11061270,114,1,5.99,5.99
29026240,12898674,114,1,5.99,5.99
25437826,11304782,114,1,5.99,5.99
6527052,2902762,114,2,4.49,8.98
20162934,8962220,114,2,4.49,8.98
26880979,11945732,114,2,5.99,11.98
24661147,10960249,114,2,5.99,11.98
22508689,10004077,114,2,5.99,11.98
23527749,10456537,114,2,5.99,11.98
11115467,4942687,114,4,4.49,17.96
13206963,5870673,114,4,4.49,17.96
28061897,12470224,114,4,5.99,23.96
4457319,1982454,115,5,2.49,12.45
13380604,5947775,115,5,2.49,12.45
29899448,13286586,115,3,3.99,11.97
15743153,6997597,115,1,2.49,2.49
22345925,9931891,115,1,2.49,2.49
22198978,9866653,115,1,2.49,2.49
20014509,8896203,115,1,2.49,2.49
6712575,2985146,115,1,2.49,2.49
20178961,8969294,115,1,2.49,2.49
22387028,9950184,115,1,2.49,2.49
15706517,6981316,115,1,2.49,2.49
13180460,5858867,115,1,2.49,2.49
30411274,13514485,115,1,3.99,3.99
28742742,12773000,115,1,3.99,3.99
22705879,10091536,115,1,3.99,3.99
22510678,10004943,115,1,3.99,3.99
23073987,10254647,115,1,3.99,3.99
23277341,10345320,115,1,3.99,3.99
22932113,10191790,115,1,3.99,3.99
27047622,12019930,115,1,3.99,3.99
23857162,10602818,115,1,3.99,3.99
23872753,10609730,115,1,3.99,3.99
24378368,10834552,115,1,3.99,3.99
27352748,12155438,115,1,3.99,3.99
24490578,10884269,115,1,3.99,3.99
29292439,13016994,115,1,3.99,3.99
24252104,10778345,115,1,3.99,3.99
27039781,12016486,115,1,3.99,3.99
25888346,11504602,115,1,3.99,3.99
27925534,12409846,115,1,3.99,3.99
27248172,12108920,115,1,3.99,3.99
29271213,13007576,115,1,3.99,3.99
23202756,10312063,115,1,3.99,3.99
24224074,10766020,115,1,3.99,3.99
29567699,13139373,115,1,3.99,3.99
2001667,890617,115,2,2.49,4.98
27551455,12243616,115,2,3.99,7.98
23019558,10230545,115,2,3.99,7.98
23730926,10546988,115,2,3.99,7.98
23502205,10445254,115,2,3.99,7.98
29084614,12924536,115,4,3.99,15.96
24253409,10778913,115,4,3.99,15.96
28743782,12773461,116,5,4.99,24.95
17648619,7844621,116,5,2.99,14.95
8808725,3916046,116,3,2.99,8.97
30300545,13465276,116,3,4.99,14.97
17647023,7843909,116,1,2.99,2.99
2175685,968280,116,1,2.99,2.99
1925318,856675,116,1,2.99,2.99
4206000,1870879,116,1,2.99,2.99
2042204,908582,116,1,2.99,2.99
17651321,7845819,116,1,2.99,2.99
6547217,2911745,116,1,2.99,2.99
8796029,3910451,116,1,2.99,2.99
22351423,9934337,116,1,2.99,2.99
13178441,5857953,116,1,2.99,2.99
4337426,1929205,116,1,2.99,2.99
4295295,1910474,116,1,2.99,2.99
15373684,6833296,116,2,2.99,5.98
6706732,2982562,116,2,2.99,5.98
4350814,1935090,116,2,2.99,5.98
20163389,8962410,116,2,2.99,5.98
15699595,6978222,116,4,2.99,11.96
28872045,12830352,116,1,4.99,4.99
26058729,11580225,116,1,4.99,4.99
29655893,13178485,116,1,4.99,4.99
26265953,11672258,116,1,4.99,4.99
23341432,10373868,116,1,4.99,4.99
30122791,13386123,116,1,4.99,4.99
29418225,13072730,116,1,4.99,4.99
27646275,12285666,116,1,4.99,4.99
27663067,12293047,116,1,4.99,4.99
28904772,12844809,116,1,4.99,4.99
29576116,13143192,116,1,4.99,4.99
28707593,12757340,116,1,4.99,4.99
24508918,10892465,116,1,4.99,4.99
29179989,12967142,116,1,4.99,4.99
28535589,12680764,116,1,4.99,4.99
27798461,12353293,116,1,4.99,4.99
25502802,11333545,116,1,4.99,4.99
25474408,11320935,116,1,4.99,4.99
25547712,11353480,116,1,4.99,4.99
26214067,11649195,116,1,4.99,4.99
26447933,11753285,116,1,4.99,4.99
25513546,11338339,116,1,4.99,4.99
23930963,10635619,116,2,4.99,9.98
26080609,11589920,116,2,4.99,9.98
27809835,12358354,116,2,4.99,9.98
28949395,12864578,116,2,4.99,9.98
25251119,11221838,117,5,5.99,29.95
30021249,13340824,117,5,5.99,29.95
29537226,13125773,117,3,5.99,17.97
28215130,12538269,117,3,5.99,17.97
27747980,12330812,117,3,5.99,17.97
24085933,10704698,117,3,5.99,17.97
6370609,2833092,117,1,3.49,3.49
22253990,9891159,117,1,3.49,3.49
22338889,9928778,117,1,3.49,3.49
17939921,7973923,117,1,3.49,3.49
6425263,2857591,117,1,3.49,3.49
1875305,834534,117,1,3.49,3.49
6711901,2984851,117,1,3.49,3.49
6384390,2839314,117,1,3.49,3.49
15694262,6975816,117,1,3.49,3.49
6410276,2850927,117,1,3.49,3.49
15487755,6884043,117,1,3.49,3.49
6711904,2984851,117,1,3.49,3.49
15559975,6916064,117,1,3.49,3.49
8911135,3961729,117,1,3.49,3.49
24964208,11094580,117,1,5.99,5.99
26951351,11977099,117,1,5.99,5.99
24044615,10686224,117,1,5.99,5.99
23355441,10380061,117,1,5.99,5.99
24620823,10942344,117,1,5.99,5.99
25131823,11169219,117,1,5.99,5.99
24247829,10776456,117,1,5.99,5.99
29698996,13197685,117,1,5.99,5.99
27112072,12048601,117,1,5.99,5.99
23440133,10417696,117,1,5.99,5.99
30038116,13348486,117,1,5.99,5.99
22749247,10110619,117,1,5.99,5.99
28506979,12667921,117,1,5.99,5.99
28141689,12505552,117,1,5.99,5.99
22903614,10179187,117,1,5.99,5.99
22513682,10006269,117,1,5.99,5.99
30089659,13371383,117,1,5.99,5.99
26016444,11561335,117,1,5.99,5.99
26288041,11682046,117,1,5.99,5.99
30161137,13403172,117,1,5.99,5.99
23419767,10408599,117,1,5.99,5.99
23069845,10252815,117,1,5.99,5.99
23061703,10249231,117,1,5.99,5.99
26853071,11933262,117,2,5.99,11.98
25590077,11372200,117,2,5.99,11.98
27141701,12061787,117,2,5.99,11.98
29260257,13002766,117,2,5.99,11.98
22972557,10209674,117,2,5.99,11.98
28948907,12864362,117,2,5.99,11.98
25617808,11384469,117,2,5.99,11.98
25854127,11489502,118,5,3.99,19.95
30373872,13497834,118,5,3.99,19.95
22468057,9986060,118,5,2.99,14.95
27173841,12075971,118,3,3.99,11.97
25641416,11394877,118,3,3.99,11.97
27364402,12160595,118,3,3.99,11.97
8751107,3890493,118,1,2.99,2.99
11218390,4987978,118,1,2.99,2.99
13272056,5899589,118,1,2.99,2.99
22387736,9950508,118,1,2.99,2.99
13388397,5951257,118,1,2.99,2.99
11094216,4933279,118,1,2.99,2.99
17983483,7993346,118,1,2.99,2.99
19993477,8886905,118,1,2.99,2.99
6712574,2985146,118,1,2.99,2.99
17898455,7955391,118,1,2.99,2.99
24432739,10858522,118,1,3.99,3.99
24443243,10863193,118,1,3.99,3.99
30440869,13527576,118,1,3.99,3.99
29106951,12934557,118,1,3.99,3.99
26320701,11696585,118,1,3.99,3.99
30254851,13444938,118,1,3.99,3.99
28640793,12727570,118,1,3.99,3.99
26190627,11638709,118,1,3.99,3.99
23274216,10343885,118,1,3.99,3.99
24892275,11062813,118,1,3.99,3.99
24963621,11094305,118,1,3.99,3.99
25937245,11526236,118,1,3.99,3.99
22899311,10177294,118,1,3.99,3.99
25186006,11193095,118,1,3.99,3.99
27323437,12142477,118,1,3.99,3.99
25051018,11133196,118,1,3.99,3.99
28895846,12840930,118,1,3.99,3.99
29231771,12990018,118,1,3.99,3.99
23903558,10623484,118,1,3.99,3.99
23688838,10528250,118,1,3.99,3.99
29878638,13277489,118,1,3.99,3.99
27541218,12239075,118,1,3.99,3.99
20022440,8899728,118,2,2.99,5.98
4372199,1944554,118,2,2.99,5.98
27309875,12136406,118,2,3.99,7.98
25446009,11308424,118,2,3.99,7.98
23354025,10379449,118,2,3.99,7.98
24262503,10782972,118,2,3.99,7.98
23015111,10228569,118,2,3.99,7.98
22479894,9991330,119,5,3.49,17.45
26247411,11664100,119,5,2.99,14.95
25778349,11455780,119,3,2.99,8.97
22990918,10217836,119,3,2.99,8.97
22430419,9969343,119,3,3.49,10.47
4174328,1856876,119,3,3.49,10.47
24430823,10857681,119,1,2.99,2.99
22543166,10019318,119,1,2.99,2.99
27798460,12353293,119,1,2.99,2.99
26915005,11960894,119,1,2.99,2.99
27421210,12185727,119,1,2.99,2.99
23890842,10617843,119,1,2.99,2.99
25484946,11325605,119,1,2.99,2.99
23893529,10619011,119,1,2.99,2.99
27577990,12255418,119,1,2.99,2.99
29605345,13156037,119,1,2.99,2.99
28271065,12563124,119,1,2.99,2.99
25944638,11529453,119,1,2.99,2.99
30270348,13451908,119,1,2.99,2.99
23675962,10522449,119,1,2.99,2.99
26287874,11681974,119,1,2.99,2.99
26476862,11766110,119,1,2.99,2.99
25568484,11362571,119,1,2.99,2.99
23910647,10626608,119,1,2.99,2.99
28147258,12508081,119,1,2.99,2.99
30024184,13342151,119,1,2.99,2.99
29671321,13185334,119,1,2.99,2.99
29125552,12942986,119,1,2.99,2.99
26630500,11834219,119,1,2.99,2.99
4494417,1999010,119,1,3.49,3.49
15619366,6942497,119,1,3.49,3.49
15389024,6840097,119,1,3.49,3.49
22237584,9883756,119,1,3.49,3.49
4146275,1844425,119,1,3.49,3.49
15456458,6870143,119,1,3.49,3.49
4126666,1835714,119,1,3.49,3.49
20194740,8976315,119,1,3.49,3.49
22473081,9988341,119,1,3.49,3.49
22487627,9994749,119,1,3.49,3.49
17685108,7860840,119,1,3.49,3.49
11135929,4951695,119,1,3.49,3.49
15537142,6905938,119,1,3.49,3.49
13355686,5936769,119,1,3.49,3.49
28668022,12739691,119,2,2.99,5.98
2001669,890617,119,2,3.49,6.98
20097078,8932941,119,4,3.49,13.96
4428413,1969609,120,5,3.99,19.95
24432381,10858371,120,5,4.99,24.95
15734607,6993731,120,3,3.99,11.97
8722953,3877874,120,3,3.99,11.97
29899449,13286586,120,3,4.99,14.97
27364403,12160595,120,3,4.99,14.97
24488931,10883531,120,3,4.99,14.97
17674718,7856295,120,1,3.99,3.99
22140776,9840850,120,1,3.99,3.99
6666433,2964578,120,1,3.99,3.99
10894784,4844499,120,1,3.99,3.99
15470974,6876578,120,1,3.99,3.99
10902497,4847959,120,1,3.99,3.99
15548148,6910811,120,1,3.99,3.99
6513753,2896869,120,1,3.99,3.99
22306326,9914396,120,1,3.99,3.99
6541747,2909313,120,1,3.99,3.99
17850577,7934311,120,1,3.99,3.99
15548150,6910811,120,1,3.99,3.99
20208976,8982592,120,2,3.99,7.98
19930443,8858738,120,2,3.99,7.98
22277199,9901513,120,4,3.99,15.96
22904095,10179394,120,1,4.99,4.99
27723561,12319900,120,1,4.99,4.99
23723628,10543673,120,1,4.99,4.99
22838321,10150236,120,1,4.99,4.99
29676340,13187594,120,1,4.99,4.99
28624821,12720484,120,1,4.99,4.99
26888729,11949205,120,1,4.99,4.99
24620819,10942344,120,1,4.99,4.99
24271288,10786853,120,1,4.99,4.99
25965190,11538601,120,1,4.99,4.99
29377155,13054588,120,1,4.99,4.99
29370912,13051798,120,1,4.99,4.99
26287873,11681974,120,1,4.99,4.99
29942329,13305723,120,1,4.99,4.99
26776750,11899266,120,1,4.99,4.99
24497961,10887601,120,1,4.99,4.99
28243601,12550972,120,1,4.99,4.99
28880704,12834205,120,1,4.99,4.99
29963015,13314908,120,1,4.99,4.99
29092492,12928068,120,1,4.99,4.99
30317090,13472664,120,1,4.99,4.99
23179049,10301510,120,1,4.99,4.99
26609247,11824821,120,1,4.99,4.99
26754295,11889214,120,1,4.99,4.99
24009326,10670515,120,1,4.99,4.99
25813234,11471276,120,1,4.99,4.99
29394832,13062499,120,1,4.99,4.99
22779125,10123906,120,1,4.99,4.99
30302073,13465964,120,1,4.99,4.99
23383801,10392631,120,2,4.99,9.98
30233795,13435627,120,2,4.99,9.98
28712619,12759570,120,4,4.99,19.96
27977279,12432723,120,4,4.99,19.96
23939087,10639189,121,5,1.99,9.95
6548662,2912382,121,5,1.99,9.95
13216013,5874689,121,5,1.99,9.95
27188414,12082471,121,5,1.99,9.95
11099059,4935469,121,2,1.99,3.98
25344605,11263235,121,2,1.99,3.98
19999475,8889576,121,4,1.99,7.96
4338795,1929805,121,4,1.99,7.96
22868031,10163514,121,4,1.99,7.96
24972664,11098303,121,4,1.99,7.96
28652452,12732786,121,1,1.99,1.99
22258145,9893000,121,1,1.99,1.99
30193414,13417601,121,1,1.99,1.99
25484943,11325605,121,1,1.99,1.99
24698723,10977039,121,1,1.99,1.99
22479306,9991065,121,1,1.99,1.99
13400981,5956837,121,1,1.99,1.99
24497999,10887618,121,1,1.99,1.99
28390142,12616090,121,1,1.99,1.99
26190626,11638709,121,1,1.99,1.99
22946601,10198193,121,1,1.99,1.99
28342708,12595044,121,1,1.99,1.99
24397113,10842795,121,1,1.99,1.99
29639863,13171380,121,1,1.99,1.99
22552942,10023673,121,1,1.99,1.99
23763933,10561600,121,1,1.99,1.99
26358421,11713287,121,1,1.99,1.99
23978054,10656492,121,1,1.99,1.99
26325466,11698665,121,1,1.99,1.99
22325249,9922835,121,1,1.99,1.99
2037213,906401,121,1,1.99,1.99
29109390,12935666,121,1,1.99,1.99
29049737,12909089,121,1,1.99,1.99
22129223,9835793,121,1,1.99,1.99
23979747,10657250,121,1,1.99,1.99
27990348,12438529,121,3,1.99,5.97
24247094,10776135,121,3,1.99,5.97
13370043,5943156,122,5,2.49,12.45
25650391,11398853,122,5,2.49,12.45
20053803,8913731,122,5,2.49,12.45
6548664,2912382,122,5,2.49,12.45
27739314,12326931,122,5,2.49,12.45
22595417,10042484,122,3,2.49,7.47
28789725,12793877,122,3,2.49,7.47
10880129,4837966,122,1,2.49,2.49
15741014,6996618,122,1,2.49,2.49
20198650,8978048,122,1,2.49,2.49
28210838,12536360,122,1,2.49,2.49
6613468,2941092,122,1,2.49,2.49
28634331,12724669,122,1,2.49,2.49
1882539,837744,122,1,2.49,2.49
23696467,10531578,122,1,2.49,2.49
24200220,10755480,122,1,2.49,2.49
28640795,12727570,122,1,2.49,2.49
17993683,7997829,122,1,2.49,2.49
24583160,10925698,122,1,2.49,2.49
23271308,10342555,122,1,2.49,2.49
25566309,11361615,122,1,2.49,2.49
2176080,968442,122,1,2.49,2.49
25093840,11152321,122,1,2.49,2.49
25511845,11337588,122,1,2.49,2.49
25569231,11362895,122,1,2.49,2.49
28752344,12777237,122,1,2.49,2.49
24115096,10717734,122,1,2.49,2.49
8685808,3861417,122,1,2.49,2.49
29302869,13021590,122,1,2.49,2.49
23229714,10324095,122,1,2.49,2.49
23979744,10657250,122,1,2.49,2.49
29639866,13171380,122,1,2.49,2.49
23553837,10468200,122,1,2.49,2.49
28103040,12488521,122,1,2.49,2.49
23202757,10312063,122,1,2.49,2.49
29086026,12925184,122,1,2.49,2.49
25506281,11335134,122,1,2.49,2.49
29440459,13082651,122,1,2.49,2.49
13452156,5979532,122,1,2.49,2.49
26915644,11961182,122,1,2.49,2.49
24668592,10963554,122,1,2.49,2.49
25424392,11298736,122,1,2.49,2.49
28904771,12844809,122,1,2.49,2.49
26782623,11901918,122,1,2.49,2.49
25446006,11308424,122,2,2.49,4.98
29557539,13134809,122,2,2.49,4.98
28630060,12722787,122,2,2.49,4.98
27250717,12110078,122,2,2.49,4.98
25872291,11497458,122,2,2.49,4.98
25590075,11372200,122,2,2.49,4.98
28770159,12785163,122,2,2.49,4.98
25944517,11529405,122,2,2.49,4.98
6422150,2856231,122,2,2.49,4.98
15666189,6963329,122,2,2.49,4.98
30377205,13499343,122,4,2.49,9.96
22604519,10046549,122,4,2.49,9.96
23512226,10449675,122,4,2.49,9.96
24345032,10819718,123,5,2.99,14.95
28549148,12686891,123,5,2.99,14.95
29036118,12903027,123,3,2.99,8.97
25710818,11425698,123,3,2.99,8.97
24139765,10728823,123,3,2.99,8.97
23210787,10315652,123,3,2.99,8.97
25917620,11517581,123,1,2.99,2.99
20070129,8921001,123,1,2.99,2.99
26414344,11738302,123,1,2.99,2.99
15466558,6874604,123,1,2.99,2.99
30079220,13366685,123,1,2.99,2.99
24260156,10781906,123,1,2.99,2.99
30045261,13351606,123,1,2.99,2.99
27469540,12207256,123,1,2.99,2.99
28402417,12621520,123,1,2.99,2.99
28887487,12837244,123,1,2.99,2.99
2037211,906401,123,1,2.99,2.99
25888353,11504605,123,1,2.99,2.99
24025123,10677569,123,1,2.99,2.99
29803180,13243903,123,1,2.99,2.99
25450552,11310416,123,1,2.99,2.99
28767845,12784151,123,1,2.99,2.99
27813520,12360043,123,1,2.99,2.99
15678011,6968591,123,1,2.99,2.99
24556332,10913717,123,1,2.99,2.99
8730622,3881243,123,1,2.99,2.99
10891108,4842876,123,1,2.99,2.99
27462749,12204215,123,1,2.99,2.99
29666585,13183196,123,1,2.99,2.99
26829893,11922877,123,1,2.99,2.99
28175338,12520513,123,1,2.99,2.99
6485037,2884048,123,1,2.99,2.99
22134967,9838292,123,1,2.99,2.99
6420509,2855515,123,1,2.99,2.99
25643317,11395746,123,1,2.99,2.99
22637032,10060887,123,1,2.99,2.99
28252206,12554799,123,1,2.99,2.99
27396587,12174867,123,1,2.99,2.99
23886050,10615694,123,1,2.99,2.99
1928964,858263,123,1,2.99,2.99
17818092,7919727,123,1,2.99,2.99
28448242,12641878,123,1,2.99,2.99
28784570,12791628,123,1,2.99,2.99
29982211,13323418,123,1,2.99,2.99
23952764,10645274,123,1,2.99,2.99
15512519,6895034,123,1,2.99,2.99
28755677,12778739,123,1,2.99,2.99
28674962,12742815,123,1,2.99,2.99
22705585,10091413,123,1,2.99,2.99
4195885,1866429,123,1,2.99,2.99
26560263,11803172,123,1,2.99,2.99
17647019,7843909,123,1,2.99,2.99
25920147,11518707,123,1,2.99,2.99
29273306,13008492,123,2,2.99,5.98
23199789,10310729,123,2,2.99,5.98
23876459,10611390,123,2,2.99,5.98
20174755,8967423,123,2,2.99,5.98
20177906,8968820,123,2,2.99,5.98
23774866,10566404,123,2,2.99,5.98
23561043,10471377,123,4,2.99,11.96
28312264,12581592,123,4,2.99,11.96
24517221,10896240,124,5,3.49,17.45
26144730,11618497,124,5,3.49,17.45
4457318,1982454,124,5,1.99,9.95
6596023,2933385,124,5,1.99,9.95
22298120,9910708,124,5,1.99,9.95
29382677,13057032,124,3,3.49,10.47
28995043,12884766,124,3,3.49,10.47
20063231,8917962,124,2,1.99,3.98
8613594,3829057,124,4,1.99,7.96
10909987,4851274,124,4,1.99,7.96
19864307,8829317,124,1,1.99,1.99
22312774,9917264,124,1,1.99,1.99
15456459,6870143,124,1,1.99,1.99
15447126,6865971,124,1,1.99,1.99
11135931,4951695,124,1,1.99,1.99
2098538,933759,124,1,1.99,1.99
13277248,5901923,124,1,1.99,1.99
20237921,8995644,124,1,1.99,1.99
11036381,4907585,124,1,1.99,1.99
17799754,7911463,124,1,1.99,1.99
28752437,12777274,124,1,3.49,3.49
27838695,12371282,124,1,3.49,3.49
24316477,10806992,124,1,3.49,3.49
30077209,13365806,124,1,3.49,3.49
30123967,13386647,124,1,3.49,3.49
28901703,12843474,124,1,3.49,3.49
29676901,13187842,124,1,3.49,3.49
27829902,12367368,124,1,3.49,3.49
26161659,11625945,124,1,3.49,3.49
25443026,11307083,124,1,3.49,3.49
24640070,10950923,124,1,3.49,3.49
24998457,11109740,124,1,3.49,3.49
29634668,13169038,124,1,3.49,3.49
26853388,11933414,124,1,3.49,3.49
24787215,11016210,124,1,3.49,3.49
26081472,11590320,124,1,3.49,3.49
25661698,11403909,124,1,3.49,3.49
27551203,12243505,124,1,3.49,3.49
30073373,13364110,124,1,3.49,3.49
26247739,11664232,124,1,3.49,3.49
25576014,11365919,124,1,3.49,3.49
25902923,11511078,124,1,3.49,3.49
28724286,12764770,124,1,3.49,3.49
27036512,12015012,124,1,3.49,3.49
30047429,13352577,124,1,3.49,3.49
29398793,13064264,124,1,3.49,3.49
27445241,12196307,124,1,3.49,3.49
30388538,13504405,124,1,3.49,3.49
28399777,12620363,124,1,3.49,3.49
26807738,11913101,124,1,3.49,3.49
27433724,12191320,124,1,3.49,3.49
29405976,13067345,124,1,3.49,3.49
27859279,12380469,124,1,3.49,3.49
23254483,10335081,124,1,3.49,3.49
29540047,13127048,124,2,3.49,6.98
