order_id,location_id,customer_id,order_datetime,order_completion_datetime
11067712,24,1612,2024-02-10 19:20:18.628451 UTC,2024-02-10 19:25:43.628451 UTC
9931911,24,3571,2023-10-10 18:35:18.628451 UTC,2023-10-10 18:49:16.628451 UTC
11360070,24,6692,2024-03-01 06:50:18.628451 UTC,2024-03-01 06:55:46.628451 UTC
6967419,24,5481,2023-11-06 23:00:33.269681 UTC,2023-11-06 23:11:14.269681 UTC
12254384,24,5988,2024-04-29 20:32:18.628451 UTC,2024-04-29 20:37:37.628451 UTC
12680033,24,503,2024-05-28 06:36:18.628451 UTC,2024-05-28 06:38:03.628451 UTC
10507714,24,580,2024-01-04 10:45:18.628451 UTC,2024-01-04 10:49:56.628451 UTC
10312496,24,6973,2023-12-22 11:37:18.628451 UTC,2023-12-22 11:41:35.628451 UTC
13330109,24,3258,2024-07-10 14:33:18.628451 UTC,2024-07-10 14:33:27.628451 UTC
8899728,24,8649,2023-09-16 03:29:34.749663 UTC,2023-09-16 03:34:13.749663 UTC
3863080,24,8682,2023-08-19 19:22:30.719616 UTC,2023-08-19 19:27:49.719616 UTC
864898,24,3627,2023-08-20 19:59:47.952295 UTC,2023-08-20 20:05:45.952295 UTC
12490783,24,3682,2024-05-15 15:29:18.628451 UTC,2024-05-15 15:41:07.628451 UTC
11053923,24,5174,2024-02-09 21:07:18.628451 UTC,2024-02-09 21:12:52.628451 UTC
890282,24,3583,2023-09-09 03:12:47.952295 UTC,2023-09-09 03:19:37.952295 UTC
10543673,24,1324,2024-01-06 20:36:18.628451 UTC,2024-01-06 20:48:05.628451 UTC
12787501,24,4105,2024-06-04 11:02:18.628451 UTC,2024-06-04 11:06:17.628451 UTC
8953842,24,10292,2023-10-27 07:55:34.749663 UTC,2023-10-27 08:04:01.749663 UTC
1927014,24,2155,2023-10-07 04:19:58.052641 UTC,2023-10-07 04:20:49.052641 UTC
11287059,24,689,2024-02-25 09:49:18.628451 UTC,2024-02-25 09:56:24.628451 UTC
7900753,24,4144,2023-09-17 07:05:10.93634 UTC,2023-09-17 07:11:56.93634 UTC
3879593,24,5168,2023-09-01 07:25:30.719616 UTC,2023-09-01 07:26:06.719616 UTC
13373536,24,4733,2024-07-13 12:16:18.628451 UTC,2024-07-13 12:27:03.628451 UTC
12193311,24,5912,2024-04-25 18:55:18.628451 UTC,2024-04-25 19:00:44.628451 UTC
13187842,24,4118,2024-07-01 03:02:18.628451 UTC,2024-07-01 03:03:34.628451 UTC
13318434,24,759,2024-07-09 19:41:18.628451 UTC,2024-07-09 19:42:27.628451 UTC
2938958,24,405,2023-10-16 02:49:18.81691 UTC,2023-10-16 02:51:33.81691 UTC
12667921,24,7783,2024-05-27 10:55:18.628451 UTC,2024-05-27 10:57:30.628451 UTC
11465702,24,4579,2024-03-08 07:22:18.628451 UTC,2024-03-08 07:35:26.628451 UTC
12967142,24,10194,2024-06-16 10:21:18.628451 UTC,2024-06-16 10:31:37.628451 UTC
10390626,24,5291,2023-12-27 16:45:18.628451 UTC,2023-12-27 16:53:30.628451 UTC
11100829,24,7199,2024-02-13 00:13:18.628451 UTC,2024-02-13 00:27:52.628451 UTC
11664232,24,1011,2024-03-21 13:32:18.628451 UTC,2024-03-21 13:36:03.628451 UTC
935822,24,256,2023-10-13 22:36:47.952295 UTC,2023-10-13 22:40:33.952295 UTC
10724098,24,5384,2024-01-18 21:59:18.628451 UTC,2024-01-18 22:05:12.628451 UTC
8932941,24,3370,2023-10-11 07:07:34.749663 UTC,2023-10-11 07:14:19.749663 UTC
10179394,24,5117,2023-12-13 14:33:18.628451 UTC,2023-12-13 14:44:07.628451 UTC
10181928,24,5202,2023-12-13 18:36:18.628451 UTC,2023-12-13 18:49:10.628451 UTC
11895692,25,8552,2024-04-06 00:28:18.628451 UTC,2024-04-06 00:31:02.628451 UTC
13157649,25,5662,2024-06-29 03:23:18.628451 UTC,2024-06-29 03:29:18.628451 UTC
10809052,25,474,2024-01-24 13:31:18.628451 UTC,2024-01-24 13:35:17.628451 UTC
6964442,25,7788,2023-11-04 17:45:33.269681 UTC,2023-11-04 17:57:14.269681 UTC
12361752,25,423,2024-05-07 00:22:18.628451 UTC,2024-05-07 00:34:05.628451 UTC
6883820,25,3862,2023-09-04 03:22:33.269681 UTC,2023-09-04 03:28:41.269681 UTC
13339894,25,5381,2024-07-11 06:17:18.628451 UTC,2024-07-11 06:19:28.628451 UTC
11065194,25,78,2024-02-10 15:24:18.628451 UTC,2024-02-10 15:33:42.628451 UTC
11105909,25,2355,2024-02-13 08:17:18.628451 UTC,2024-02-13 08:24:58.628451 UTC
13222469,25,7004,2024-07-03 10:34:18.628451 UTC,2024-07-03 10:45:02.628451 UTC
12568479,25,7752,2024-05-20 19:18:18.628451 UTC,2024-05-20 19:23:27.628451 UTC
12353293,25,8544,2024-05-06 11:06:18.628451 UTC,2024-05-06 11:09:58.628451 UTC
1866722,25,3179,2023-08-22 11:42:58.052641 UTC,2023-08-22 11:52:10.052641 UTC
12192884,25,106,2024-04-25 18:12:18.628451 UTC,2024-04-25 18:13:07.628451 UTC
7827808,25,9317,2023-07-24 04:35:10.93634 UTC,2023-07-24 04:40:42.93634 UTC
12515224,25,6541,2024-05-17 06:24:18.628451 UTC,2024-05-17 06:34:21.628451 UTC
12331917,25,1863,2024-05-05 00:38:18.628451 UTC,2024-05-05 00:40:30.628451 UTC
13484980,25,3477,2024-07-20 22:09:18.628451 UTC,2024-07-20 22:16:10.628451 UTC
9913260,25,10230,2023-09-26 14:11:18.628451 UTC,2023-09-26 14:13:10.628451 UTC
13528756,25,5666,2024-07-23 20:16:18.628451 UTC,2024-07-23 20:17:34.628451 UTC
10624121,25,2141,2024-01-12 05:33:18.628451 UTC,2024-01-12 05:39:54.628451 UTC
10346935,25,8260,2023-12-24 18:42:18.628451 UTC,2023-12-24 18:52:21.628451 UTC
13314523,25,8713,2024-07-09 13:25:18.628451 UTC,2024-07-09 13:32:03.628451 UTC
12717943,25,6475,2024-05-30 19:34:18.628451 UTC,2024-05-30 19:47:06.628451 UTC
10458725,25,9050,2024-01-01 05:07:18.628451 UTC,2024-01-01 05:11:11.628451 UTC
10742874,25,4708,2024-01-20 04:05:18.628451 UTC,2024-01-20 04:17:28.628451 UTC
3938598,25,3739,2023-10-16 03:30:30.719616 UTC,2023-10-16 03:33:15.719616 UTC
10959798,25,6573,2024-02-03 14:05:18.628451 UTC,2024-02-03 14:15:37.628451 UTC
10209866,25,2407,2023-12-15 15:36:18.628451 UTC,2023-12-15 15:36:32.628451 UTC
11328549,25,2083,2024-02-28 04:26:18.628451 UTC,2024-02-28 04:29:02.628451 UTC
2984851,25,8992,2023-11-19 23:58:18.81691 UTC,2023-11-20 00:04:01.81691 UTC
13205466,25,3883,2024-07-02 07:16:18.628451 UTC,2024-07-02 07:21:13.628451 UTC
11554303,25,2326,2024-03-14 05:36:18.628451 UTC,2024-03-14 05:36:59.628451 UTC
10682903,25,8909,2024-01-16 04:19:18.628451 UTC,2024-01-16 04:20:48.628451 UTC
13527576,25,2528,2024-07-23 18:19:18.628451 UTC,2024-07-23 18:23:47.628451 UTC
10125855,25,652,2023-12-10 00:06:18.628451 UTC,2023-12-10 00:14:16.628451 UTC
11008739,25,5405,2024-02-06 20:34:18.628451 UTC,2024-02-06 20:40:21.628451 UTC
3869586,25,7553,2023-08-24 17:43:30.719616 UTC,2023-08-24 17:47:26.719616 UTC
13511349,25,7511,2024-07-22 16:34:18.628451 UTC,2024-07-22 16:38:37.628451 UTC
12466578,25,8791,2024-05-14 00:41:18.628451 UTC,2024-05-14 00:53:29.628451 UTC
10855562,25,5732,2024-01-27 15:59:18.628451 UTC,2024-01-27 16:05:34.628451 UTC
12974730,25,1352,2024-06-16 22:21:18.628451 UTC,2024-06-16 22:34:15.628451 UTC
8961688,25,4099,2023-11-02 06:23:34.749663 UTC,2023-11-02 06:24:24.749663 UTC
5950563,25,2954,2023-10-25 02:35:46.226714 UTC,2023-10-25 02:42:37.226714 UTC
11310437,25,9016,2024-02-26 23:20:18.628451 UTC,2024-02-26 23:26:17.628451 UTC
906401,25,10233,2023-09-21 09:55:47.952295 UTC,2023-09-21 10:06:47.952295 UTC
12592002,25,2569,2024-05-22 08:39:18.628451 UTC,2024-05-22 08:42:05.628451 UTC
12246022,25,2402,2024-04-29 06:59:18.628451 UTC,2024-04-29 07:11:40.628451 UTC
10538689,25,9286,2024-01-06 12:36:18.628451 UTC,2024-01-06 12:50:47.628451 UTC
12193339,25,689,2024-04-25 18:59:18.628451 UTC,2024-04-25 19:08:35.628451 UTC
11487424,25,9891,2024-03-09 18:23:18.628451 UTC,2024-03-09 18:23:55.628451 UTC
8977117,25,3098,2023-11-14 03:44:34.749663 UTC,2023-11-14 03:55:24.749663 UTC
11503649,25,7445,2024-03-10 20:27:18.628451 UTC,2024-03-10 20:38:13.628451 UTC
10199667,25,3499,2023-12-14 23:10:18.628451 UTC,2023-12-14 23:20:21.628451 UTC
1950516,25,5126,2023-10-24 23:17:58.052641 UTC,2023-10-24 23:19:44.052641 UTC
875737,25,1787,2023-08-29 00:51:47.952295 UTC,2023-08-29 00:57:57.952295 UTC
2848794,25,3050,2023-08-08 19:59:18.81691 UTC,2023-08-08 20:01:44.81691 UTC
892689,25,6411,2023-09-11 00:36:47.952295 UTC,2023-09-11 00:38:04.952295 UTC
10609382,25,9855,2024-01-11 06:07:18.628451 UTC,2024-01-11 06:22:01.628451 UTC
13256307,25,8239,2024-07-05 16:18:18.628451 UTC,2024-07-05 16:32:02.628451 UTC
13450859,25,3030,2024-07-18 15:37:18.628451 UTC,2024-07-18 15:37:52.628451 UTC
13502285,25,7869,2024-07-22 02:04:18.628451 UTC,2024-07-22 02:05:26.628451 UTC
11902887,25,9219,2024-04-06 11:59:18.628451 UTC,2024-04-06 12:00:10.628451 UTC
11471276,25,7326,2024-03-08 16:24:18.628451 UTC,2024-03-08 16:32:13.628451 UTC
11962347,25,4004,2024-04-10 10:19:18.628451 UTC,2024-04-10 10:25:43.628451 UTC
12158597,25,8075,2024-04-23 11:30:18.628451 UTC,2024-04-23 11:35:38.628451 UTC
10068569,25,5853,2023-12-06 04:20:18.628451 UTC,2023-12-06 04:26:45.628451 UTC
9970249,25,5828,2023-11-08 22:53:18.628451 UTC,2023-11-08 22:54:27.628451 UTC
11248545,25,252,2024-02-22 20:40:18.628451 UTC,2024-02-22 20:53:52.628451 UTC
13065775,25,950,2024-06-23 00:26:18.628451 UTC,2024-06-23 00:36:54.628451 UTC
10316768,25,7390,2023-12-22 18:33:18.628451 UTC,2023-12-22 18:41:30.628451 UTC
11513367,25,9514,2024-03-11 12:15:18.628451 UTC,2024-03-11 12:22:45.628451 UTC
2829941,25,3663,2023-07-25 16:25:18.81691 UTC,2023-07-25 16:34:55.81691 UTC
12070435,25,6791,2024-04-17 14:19:18.628451 UTC,2024-04-17 14:25:11.628451 UTC
12742858,25,6866,2024-06-01 11:12:18.628451 UTC,2024-06-01 11:18:10.628451 UTC
11814077,25,5769,2024-03-31 13:23:18.628451 UTC,2024-03-31 13:25:20.628451 UTC
8889576,25,2269,2023-09-08 09:25:34.749663 UTC,2023-09-08 09:29:55.749663 UTC
1996994,25,3974,2023-11-29 07:05:58.052641 UTC,2023-11-29 07:16:11.052641 UTC
12900845,25,3579,2024-06-12 00:03:18.628451 UTC,2024-06-12 00:10:45.628451 UTC
13373875,25,1280,2024-07-13 12:51:18.628451 UTC,2024-07-13 12:55:55.628451 UTC
10857381,25,5378,2024-01-27 18:50:18.628451 UTC,2024-01-27 18:56:18.628451 UTC
11068503,25,230,2024-02-10 20:37:18.628451 UTC,2024-02-10 20:40:37.628451 UTC
10746715,25,3787,2024-01-20 10:11:18.628451 UTC,2024-01-20 10:18:41.628451 UTC
12360088,25,8586,2024-05-06 21:49:18.628451 UTC,2024-05-06 22:00:59.628451 UTC
12392103,25,4874,2024-05-09 01:03:18.628451 UTC,2024-05-09 01:06:11.628451 UTC
13439025,25,238,2024-07-17 20:34:18.628451 UTC,2024-07-17 20:45:49.628451 UTC
10794857,25,6165,2024-01-23 14:40:18.628451 UTC,2024-01-23 14:49:59.628451 UTC
10669790,25,68,2024-01-15 07:09:18.628451 UTC,2024-01-15 07:20:56.628451 UTC
2919991,25,7790,2023-10-01 20:32:18.81691 UTC,2023-10-01 20:39:24.81691 UTC
10456537,25,4694,2024-01-01 01:31:18.628451 UTC,2024-01-01 01:41:22.628451 UTC
10018220,25,7681,2023-12-02 19:39:18.628451 UTC,2023-12-02 19:43:42.628451 UTC
10671208,25,10586,2024-01-15 09:25:18.628451 UTC,2024-01-15 09:36:33.628451 UTC
11889617,25,2466,2024-04-05 14:32:18.628451 UTC,2024-04-05 14:44:01.628451 UTC
11579594,25,3045,2024-03-15 22:06:18.628451 UTC,2024-03-15 22:13:02.628451 UTC
12140672,25,4002,2024-04-22 06:59:18.628451 UTC,2024-04-22 07:03:03.628451 UTC
10900783,25,4809,2024-01-30 15:49:18.628451 UTC,2024-01-30 15:55:32.628451 UTC
12489125,25,4004,2024-05-15 12:44:18.628451 UTC,2024-05-15 12:49:59.628451 UTC
12848357,25,7043,2024-06-08 12:01:18.628451 UTC,2024-06-08 12:05:13.628451 UTC
11441990,25,8437,2024-03-06 17:26:18.628451 UTC,2024-03-06 17:36:09.628451 UTC
10237877,25,2405,2023-12-17 12:40:18.628451 UTC,2023-12-17 12:52:32.628451 UTC
1897184,25,5416,2023-09-14 13:25:58.052641 UTC,2023-09-14 13:38:52.052641 UTC
12584075,25,866,2024-05-21 20:09:18.628451 UTC,2024-05-21 20:18:04.628451 UTC
3876759,25,5641,2023-08-30 03:32:30.719616 UTC,2023-08-30 03:44:01.719616 UTC
10472425,25,634,2024-01-02 02:40:18.628451 UTC,2024-01-02 02:40:48.628451 UTC
11703541,25,3632,2024-03-24 04:13:18.628451 UTC,2024-03-24 04:15:21.628451 UTC
858220,26,581,2023-08-15 16:45:47.952295 UTC,2023-08-15 16:54:47.952295 UTC
11394877,26,7726,2024-03-03 14:20:18.628451 UTC,2024-03-03 14:24:03.628451 UTC
4919826,26,9097,2023-10-01 21:07:19.789965 UTC,2023-10-01 21:19:53.789965 UTC
10736831,26,7051,2024-01-19 18:28:18.628451 UTC,2024-01-19 18:39:55.628451 UTC
11874225,26,7070,2024-04-04 13:47:18.628451 UTC,2024-04-04 13:54:07.628451 UTC
1982454,26,1856,2023-11-18 06:28:58.052641 UTC,2023-11-18 06:42:19.052641 UTC
6856573,26,4110,2023-08-14 05:24:33.269681 UTC,2023-08-14 05:25:56.269681 UTC
10931250,26,4534,2024-02-01 16:25:18.628451 UTC,2024-02-01 16:34:48.628451 UTC
12867399,26,10018,2024-06-09 18:47:18.628451 UTC,2024-06-09 18:59:02.628451 UTC
12768087,26,1189,2024-06-03 03:39:18.628451 UTC,2024-06-03 03:43:25.628451 UTC
8987007,26,3719,2023-11-21 16:33:34.749663 UTC,2023-11-21 16:34:22.749663 UTC
11424371,26,6647,2024-03-05 13:22:18.628451 UTC,2024-03-05 13:23:49.628451 UTC
3974262,26,2997,2023-11-12 03:05:30.719616 UTC,2023-11-12 03:05:40.719616 UTC
11394440,26,6825,2024-03-03 13:38:18.628451 UTC,2024-03-03 13:46:44.628451 UTC
11144987,26,9539,2024-02-15 22:30:18.628451 UTC,2024-02-15 22:34:25.628451 UTC
13272427,26,9012,2024-07-06 17:59:18.628451 UTC,2024-07-06 18:05:08.628451 UTC
11331515,26,9575,2024-02-28 09:11:18.628451 UTC,2024-02-28 09:13:13.628451 UTC
928035,26,7590,2023-10-07 22:10:47.952295 UTC,2023-10-07 22:19:48.952295 UTC
10584473,26,6655,2024-01-09 14:04:18.628451 UTC,2024-01-09 14:16:33.628451 UTC
11566792,26,10657,2024-03-15 01:33:18.628451 UTC,2024-03-15 01:37:46.628451 UTC
12805282,26,5616,2024-06-05 15:03:18.628451 UTC,2024-06-05 15:03:39.628451 UTC
12907450,26,3174,2024-06-12 10:45:18.628451 UTC,2024-06-12 10:51:34.628451 UTC
12686891,26,2854,2024-05-28 17:27:18.628451 UTC,2024-05-28 17:30:17.628451 UTC
13031880,26,5384,2024-06-20 17:50:18.628451 UTC,2024-06-20 17:57:15.628451 UTC
12097436,26,4435,2024-04-19 09:59:18.628451 UTC,2024-04-19 10:14:17.628451 UTC
9958490,26,9116,2023-10-30 23:37:18.628451 UTC,2023-10-30 23:47:51.628451 UTC
12816606,26,7680,2024-06-06 08:55:18.628451 UTC,2024-06-06 09:08:20.628451 UTC
13091292,26,10661,2024-06-24 17:31:18.628451 UTC,2024-06-24 17:37:00.628451 UTC
13222890,26,10112,2024-07-03 11:15:18.628451 UTC,2024-07-03 11:25:53.628451 UTC
12370266,26,8258,2024-05-07 13:58:18.628451 UTC,2024-05-07 14:08:55.628451 UTC
12028031,26,2900,2024-04-14 18:50:18.628451 UTC,2024-04-14 18:58:06.628451 UTC
11169219,26,9552,2024-02-17 13:29:18.628451 UTC,2024-02-17 13:39:38.628451 UTC
10765891,26,9748,2024-01-21 17:03:18.628451 UTC,2024-01-21 17:12:04.628451 UTC
11465788,26,10136,2024-03-08 07:31:18.628451 UTC,2024-03-08 07:45:39.628451 UTC
13483709,26,6117,2024-07-20 20:05:18.628451 UTC,2024-07-20 20:15:19.628451 UTC
13062708,26,8770,2024-06-22 19:25:18.628451 UTC,2024-06-22 19:38:50.628451 UTC
6996618,26,6021,2023-11-28 23:32:33.269681 UTC,2023-11-28 23:41:40.269681 UTC
8925109,26,5075,2023-10-05 09:43:34.749663 UTC,2023-10-05 09:50:56.749663 UTC
10293126,26,917,2023-12-21 04:58:18.628451 UTC,2023-12-21 05:09:11.628451 UTC
10918204,26,1370,2024-01-31 19:15:18.628451 UTC,2024-01-31 19:20:21.628451 UTC
12732194,26,1271,2024-05-31 18:23:18.628451 UTC,2024-05-31 18:27:26.628451 UTC
12851207,26,939,2024-06-08 16:32:18.628451 UTC,2024-06-08 16:41:29.628451 UTC
13133992,26,10229,2024-06-27 13:36:18.628451 UTC,2024-06-27 13:38:30.628451 UTC
12911746,26,3982,2024-06-12 17:43:18.628451 UTC,2024-06-12 17:54:19.628451 UTC
8858439,26,4159,2023-08-15 20:43:34.749663 UTC,2023-08-15 20:46:28.749663 UTC
11229077,26,2139,2024-02-21 13:36:18.628451 UTC,2024-02-21 13:41:59.628451 UTC
12021730,26,737,2024-04-14 08:41:18.628451 UTC,2024-04-14 08:53:58.628451 UTC
11959220,26,9487,2024-04-10 05:19:18.628451 UTC,2024-04-10 05:23:56.628451 UTC
10903054,26,6218,2024-01-30 19:15:18.628451 UTC,2024-01-30 19:23:50.628451 UTC
4844499,26,7515,2023-08-05 11:26:19.789965 UTC,2023-08-05 11:38:27.789965 UTC
10449930,26,7963,2023-12-31 15:07:18.628451 UTC,2023-12-31 15:11:03.628451 UTC
10411597,26,2028,2023-12-29 02:02:18.628451 UTC,2023-12-29 02:12:10.628451 UTC
3959262,26,8138,2023-10-31 15:54:30.719616 UTC,2023-10-31 15:58:35.719616 UTC
10131632,26,5036,2023-12-10 09:24:18.628451 UTC,2023-12-10 09:29:56.628451 UTC
12773728,26,8637,2024-06-03 12:51:18.628451 UTC,2024-06-03 13:04:47.628451 UTC
12432659,26,8235,2024-05-11 18:10:18.628451 UTC,2024-05-11 18:11:57.628451 UTC
10642334,26,1086,2024-01-13 10:58:18.628451 UTC,2024-01-13 11:07:20.628451 UTC
12050411,26,9133,2024-04-16 06:32:18.628451 UTC,2024-04-16 06:45:25.628451 UTC
10535782,26,9496,2024-01-06 08:00:18.628451 UTC,2024-01-06 08:15:06.628451 UTC
1861060,26,10678,2023-08-18 04:00:58.052641 UTC,2023-08-18 04:11:01.052641 UTC
13205392,26,8048,2024-07-02 07:09:18.628451 UTC,2024-07-02 07:22:01.628451 UTC
10202738,26,8114,2023-12-15 04:07:18.628451 UTC,2023-12-15 04:10:37.628451 UTC
11457688,26,869,2024-03-07 18:31:18.628451 UTC,2024-03-07 18:38:32.628451 UTC
11531410,26,9899,2024-03-12 16:59:18.628451 UTC,2024-03-12 17:02:32.628451 UTC
8873578,26,1967,2023-08-27 06:22:34.749663 UTC,2023-08-27 06:22:38.749663 UTC
2900669,26,7610,2023-09-16 22:13:18.81691 UTC,2023-09-16 22:16:11.81691 UTC
13268449,26,5479,2024-07-06 11:39:18.628451 UTC,2024-07-06 11:48:42.628451 UTC
11819124,26,9129,2024-03-31 21:34:18.628451 UTC,2024-03-31 21:43:56.628451 UTC
11655709,26,4664,2024-03-20 23:58:18.628451 UTC,2024-03-21 00:05:04.628451 UTC
10130680,26,10307,2023-12-10 07:54:18.628451 UTC,2023-12-10 08:05:52.628451 UTC
13139961,26,8508,2024-06-27 23:25:18.628451 UTC,2024-06-27 23:28:00.628451 UTC
13064876,26,9233,2024-06-22 22:56:18.628451 UTC,2024-06-22 23:06:54.628451 UTC
11808483,26,8582,2024-03-31 04:14:18.628451 UTC,2024-03-31 04:16:35.628451 UTC
10697307,26,8611,2024-01-17 03:17:18.628451 UTC,2024-01-17 03:23:18.628451 UTC
12416168,26,3598,2024-05-10 15:47:18.628451 UTC,2024-05-10 15:58:49.628451 UTC
2902762,26,9351,2023-09-18 12:42:18.81691 UTC,2023-09-18 12:49:31.81691 UTC
10342555,26,7616,2023-12-24 11:38:18.628451 UTC,2023-12-24 11:47:37.628451 UTC
13362217,26,4427,2024-07-12 17:58:18.628451 UTC,2024-07-12 18:01:01.628451 UTC
13008492,26,1160,2024-06-19 04:23:18.628451 UTC,2024-06-19 04:38:05.628451 UTC
6988632,26,1698,2023-11-22 20:29:33.269681 UTC,2023-11-22 20:42:36.269681 UTC
10153976,26,6910,2023-12-11 21:52:18.628451 UTC,2023-12-11 21:56:59.628451 UTC
828571,26,7257,2023-07-24 02:58:47.952295 UTC,2023-07-24 03:04:04.952295 UTC
10496465,26,1400,2024-01-03 16:48:18.628451 UTC,2024-01-03 16:52:49.628451 UTC
927907,26,3520,2023-10-07 20:01:47.952295 UTC,2023-10-07 20:03:59.952295 UTC
13129546,26,4893,2024-06-27 06:19:18.628451 UTC,2024-06-27 06:26:17.628451 UTC
10709581,26,2978,2024-01-17 22:50:18.628451 UTC,2024-01-17 23:05:16.628451 UTC
12438529,26,9263,2024-05-12 03:34:18.628451 UTC,2024-05-12 03:39:44.628451 UTC
12474912,26,7757,2024-05-14 14:06:18.628451 UTC,2024-05-14 14:08:39.628451 UTC
12751815,26,3788,2024-06-02 01:33:18.628451 UTC,2024-06-02 01:39:13.628451 UTC
13286684,26,8667,2024-07-07 16:46:18.628451 UTC,2024-07-07 16:50:36.628451 UTC
5888943,26,9165,2023-09-08 06:31:46.226714 UTC,2023-09-08 06:38:37.226714 UTC
4939602,26,8485,2023-10-16 18:00:19.789965 UTC,2023-10-16 18:10:30.789965 UTC
10626608,26,6854,2024-01-12 09:22:18.628451 UTC,2024-01-12 09:37:10.628451 UTC
11006103,26,4407,2024-02-06 16:26:18.628451 UTC,2024-02-06 16:30:18.628451 UTC
9991330,26,10594,2023-11-25 01:21:18.628451 UTC,2023-11-25 01:28:41.628451 UTC
10506702,26,5690,2024-01-04 09:00:18.628451 UTC,2024-01-04 09:01:06.628451 UTC
11551840,26,1338,2024-03-14 01:35:18.628451 UTC,2024-03-14 01:35:20.628451 UTC
11263235,26,5766,2024-02-23 19:59:18.628451 UTC,2024-02-23 20:03:27.628451 UTC
10036631,26,5271,2023-12-04 01:10:18.628451 UTC,2023-12-04 01:12:22.628451 UTC
11022835,26,9359,2024-02-07 19:03:18.628451 UTC,2024-02-07 19:13:49.628451 UTC
5874689,26,10701,2023-08-28 09:25:46.226714 UTC,2023-08-28 09:25:58.226714 UTC
12689047,26,9875,2024-05-28 20:52:18.628451 UTC,2024-05-28 21:00:22.628451 UTC
10611808,26,1962,2024-01-11 10:02:18.628451 UTC,2024-01-11 10:04:35.628451 UTC
3856236,26,231,2023-08-14 13:26:30.719616 UTC,2023-08-14 13:33:06.719616 UTC
10054311,26,1314,2023-12-05 05:39:18.628451 UTC,2023-12-05 05:48:38.628451 UTC
12886580,26,1853,2024-06-11 01:15:18.628451 UTC,2024-06-11 01:22:42.628451 UTC
11486350,26,5834,2024-03-09 16:37:18.628451 UTC,2024-03-09 16:50:32.628451 UTC
3885927,26,3076,2023-09-06 03:57:30.719616 UTC,2023-09-06 04:03:29.719616 UTC
5958968,26,9653,2023-10-31 11:05:46.226714 UTC,2023-10-31 11:18:51.226714 UTC
10608273,26,10162,2024-01-11 04:18:18.628451 UTC,2024-01-11 04:25:19.628451 UTC
12951545,26,6586,2024-06-15 09:18:18.628451 UTC,2024-06-15 09:22:02.628451 UTC
13312569,26,6332,2024-07-09 10:23:18.628451 UTC,2024-07-09 10:33:31.628451 UTC
11331180,26,8857,2024-02-28 08:38:18.628451 UTC,2024-02-28 08:39:17.628451 UTC
5924171,26,8031,2023-10-05 05:48:46.226714 UTC,2023-10-05 06:01:39.226714 UTC
10759809,26,6373,2024-01-21 07:16:18.628451 UTC,2024-01-21 07:27:19.628451 UTC
12514272,26,4938,2024-05-17 04:53:18.628451 UTC,2024-05-17 04:54:32.628451 UTC
10602818,26,1808,2024-01-10 19:34:18.628451 UTC,2024-01-10 19:44:08.628451 UTC
11887198,26,4617,2024-04-05 10:42:18.628451 UTC,2024-04-05 10:53:15.628451 UTC
12409846,26,1657,2024-05-10 05:40:18.628451 UTC,2024-05-10 05:54:18.628451 UTC
11193095,26,5340,2024-02-19 03:59:18.628451 UTC,2024-02-19 04:12:47.628451 UTC
10788997,27,8286,2024-01-23 05:19:18.628451 UTC,2024-01-23 05:34:15.628451 UTC
7985833,27,5069,2023-11-20 19:53:10.93634 UTC,2023-11-20 20:01:16.93634 UTC
11094580,27,878,2024-02-12 14:28:18.628451 UTC,2024-02-12 14:37:13.628451 UTC
8998373,27,5638,2023-11-30 08:29:34.749663 UTC,2023-11-30 08:44:18.749663 UTC
9839693,27,6421,2023-08-01 09:55:18.628451 UTC,2023-08-01 10:07:12.628451 UTC
11613177,27,6844,2024-03-18 03:55:18.628451 UTC,2024-03-18 04:04:57.628451 UTC
10969129,27,4770,2024-02-04 05:07:18.628451 UTC,2024-02-04 05:14:49.628451 UTC
13052186,27,5431,2024-06-22 02:38:18.628451 UTC,2024-06-22 02:51:20.628451 UTC
10598077,27,1096,2024-01-10 11:56:18.628451 UTC,2024-01-10 12:01:58.628451 UTC
12719096,27,790,2024-05-30 21:18:18.628451 UTC,2024-05-30 21:29:23.628451 UTC
7951257,27,4146,2023-10-25 12:29:10.93634 UTC,2023-10-25 12:36:04.93634 UTC
12109594,27,2187,2024-04-20 05:27:18.628451 UTC,2024-04-20 05:40:15.628451 UTC
8995474,27,8509,2023-11-28 03:51:34.749663 UTC,2023-11-28 03:54:23.749663 UTC
11772915,27,4718,2024-03-28 19:11:18.628451 UTC,2024-03-28 19:14:56.628451 UTC
5987134,27,5252,2023-11-21 21:34:46.226714 UTC,2023-11-21 21:46:45.226714 UTC
11671522,27,7911,2024-03-22 01:10:18.628451 UTC,2024-03-22 01:11:07.628451 UTC
11403466,27,1868,2024-03-04 04:08:18.628451 UTC,2024-03-04 04:13:36.628451 UTC
13176862,27,7260,2024-06-30 09:54:18.628451 UTC,2024-06-30 09:56:15.628451 UTC
13508878,27,5665,2024-07-22 12:35:18.628451 UTC,2024-07-22 12:44:54.628451 UTC
3879504,27,7096,2023-09-01 05:58:30.719616 UTC,2023-09-01 06:10:36.719616 UTC
12275630,27,10662,2024-05-01 06:42:18.628451 UTC,2024-05-01 06:42:58.628451 UTC
10728823,27,4719,2024-01-19 05:31:18.628451 UTC,2024-01-19 05:37:58.628451 UTC
